Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
18,0,1,2,19.728280369657778,6,1,1,0,1,1,0,1
15,1,1,4,14.645811348513922,28,0,2,0,0,0,0,4
18,0,3,1,15.538927767850424,22,0,2,0,0,0,0,4
15,1,0,1,17.449256301673483,10,0,4,0,0,0,1,3
17,0,0,1,4.312795254516983,4,0,3,1,1,0,0,1
17,0,0,2,1.6760831819012156,29,0,1,1,0,0,0,4
17,0,0,1,9.657888731971973,16,0,2,1,1,0,0,4
18,1,1,0,10.281613912385463,10,0,3,1,0,0,0,2
16,1,1,4,16.583635598998356,23,0,3,0,0,0,1,4
16,0,1,0,8.875671585646714,25,0,3,1,0,0,0,4
17,0,0,3,11.417060510886255,7,0,1,0,0,0,0,3
16,1,2,1,10.541418770269166,9,0,3,0,0,0,0,2
16,1,0,3,0.7640556751478211,11,0,3,0,0,0,0,4
18,0,1,2,12.30429793193828,9,0,3,0,0,0,0,2
15,1,1,3,16.560865715485043,12,0,2,0,0,0,0,3
17,1,0,3,3.1500109615160765,25,1,3,0,0,0,0,4
17,1,0,0,11.886634678531916,17,1,3,0,0,1,0,4
18,1,0,0,11.872210888928286,9,0,3,1,0,0,0,2
18,0,2,1,3.283699281127175,18,0,2,0,0,0,0,4
16,1,3,2,2.4692714746147204,19,0,1,0,0,0,1,4
17,1,1,3,19.601038859529694,16,0,2,1,0,0,1,4
15,0,0,2,7.874383393060751,19,0,2,0,0,0,0,4
18,0,0,2,4.548434574470585,15,0,2,1,0,0,0,4
15,1,2,1,3.426490889087499,4,0,2,1,0,0,0,2
15,1,2,3,13.352034271664701,2,0,2,0,0,1,0,1
17,1,0,4,12.188905946545576,29,0,3,0,0,0,0,4
17,1,0,1,12.871042459748349,26,0,1,0,1,0,0,4
18,0,2,2,1.7601205502290451,14,0,2,0,0,0,0,4
17,0,0,0,17.87069166996874,25,0,3,0,0,0,0,4
17,0,0,2,7.785327936180966,1,0,2,0,1,0,1,1
17,1,0,2,6.267388128607159,12,1,2,0,0,0,1,3
15,1,1,1,9.247228944954784,21,1,2,0,1,0,0,4
18,1,2,2,7.801321314952565,7,0,2,0,0,1,0,3
16,1,3,1,17.27154006278292,22,0,1,1,0,0,0,4
15,0,1,2,18.58521950395784,26,0,2,0,0,0,0,4
17,0,1,2,6.069064328992124,29,0,4,1,1,1,1,4
15,1,0,0,17.278716149199095,16,0,2,0,0,0,1,4
17,0,1,2,15.630462590661342,3,0,0,1,0,0,0,2
17,1,0,2,18.616153446895236,18,0,3,0,0,0,0,4
15,1,1,1,4.915006243717757,21,0,2,0,0,0,0,4
18,0,0,0,11.539183002419582,24,1,1,0,0,0,0,4
17,1,0,2,5.490891694808893,8,1,3,0,0,0,1,3
18,1,0,4,16.481889809687484,22,0,1,0,0,1,0,4
16,0,0,1,0.10648381142128516,14,0,4,0,0,0,0,4
17,1,0,1,11.296383257727921,27,0,2,0,1,0,0,4
18,1,0,1,6.784068625,8,1,3,0,0,1,0,2
18,0,3,2,6.453674141556405,23,1,2,0,1,0,0,4
16,1,0,1,12.898126477298339,20,1,1,0,0,1,0,4
18,0,1,1,17.02968898627988,8,0,3,0,0,0,0,2
18,1,2,2,12.183907827866525,13,1,4,1,0,1,0,2
16,0,3,2,17.06345957293445,22,0,3,0,0,0,0,4
17,0,1,1,5.291942237620599,20,1,3,1,0,1,0,4
18,0,2,2,10.390037095299622,15,1,4,0,1,0,1,3
18,1,0,2,9.010730781,23,0,1,0,0,0,0,4
18,0,0,0,0.23289799006192435,22,0,0,0,0,0,0,4
15,0,0,0,11.136242862814802,24,1,0,0,0,0,0,4
16,0,1,3,13.230486482923498,25,0,3,1,0,0,0,4
15,0,1,0,11.83828809,16,0,3,0,0,0,0,4
16,0,0,2,14.72559797566843,12,0,3,1,1,0,0,3
17,1,0,3,11.426790569061541,8,0,4,0,0,0,1,2
17,1,1,1,1.3350050970151384,14,0,3,0,0,0,0,4
18,1,0,1,2.3289104816942285,6,0,2,0,0,0,0,3
16,1,1,2,11.929491550879048,0,0,1,0,0,0,0,2
17,1,1,3,5.499583839472804,0,0,4,0,1,0,0,1
16,1,2,3,1.5929025806953168,4,0,1,0,0,1,1,3
17,1,2,2,8.592054868970935,23,0,2,0,0,0,0,4
15,0,2,0,11.086451961673108,8,0,2,1,1,0,0,2
17,1,0,2,6.5749197669921315,11,0,1,0,0,0,0,4
15,0,2,2,14.408674044515559,5,0,3,1,0,0,0,1
17,0,1,2,12.875412162024894,27,1,1,0,0,0,0,4
18,1,0,0,6.656367221833439,12,0,4,0,0,0,0,3
15,0,0,1,15.097450578171212,25,1,2,1,0,0,0,4
17,0,0,2,12.973900850660709,27,0,3,1,0,1,0,4
18,0,0,2,12.748907574358041,7,1,3,0,1,0,0,1
15,0,1,1,11.06855401574136,14,0,3,0,0,0,0,4
18,1,2,1,0.2277933617710559,5,0,4,0,0,0,0,2
16,1,0,3,13.930143669537783,26,0,1,1,0,0,0,4
16,1,0,2,7.5208358221831295,5,0,0,0,0,0,0,2
15,1,3,1,18.852194203173113,3,0,0,1,0,0,0,2
17,1,0,1,16.359695421544107,10,0,3,0,1,0,0,2
15,1,0,1,11.753889390626245,20,0,4,0,0,1,0,4
18,1,1,3,5.043639636385389,29,1,2,1,0,0,0,4
17,1,1,2,4.074347865553332,17,0,3,1,0,0,0,4
16,1,0,2,6.8076967535509825,2,0,0,0,1,0,0,2
17,1,0,2,9.531358871600371,2,0,1,1,0,0,0,2
16,0,0,1,5.921310200778942,29,0,3,1,0,0,0,4
17,1,1,3,10.298589907849657,11,1,0,1,0,0,0,3
17,0,1,2,3.3074085102637185,26,1,2,1,1,0,0,4
17,0,0,1,19.554256256509998,20,1,3,0,1,0,0,3
18,0,1,1,2.1584910992998774,29,1,3,1,1,1,1,4
18,0,2,2,18.63888279308744,20,0,2,1,1,0,0,4
15,1,0,3,18.271560228053897,5,0,3,0,0,1,1,2
15,0,0,1,10.50720963638996,20,0,2,0,0,0,0,4
16,1,1,3,14.498205436721687,27,1,0,0,0,0,0,4
18,1,0,2,8.720965959451757,5,1,3,1,0,0,0,1
16,0,0,1,12.600691550848763,7,0,1,1,0,0,1,3
15,1,1,0,6.811518748422374,14,0,0,0,1,0,0,4
16,0,2,1,6.023180395708907,17,1,2,0,0,0,1,4
15,0,2,2,11.564595723390275,19,0,3,0,0,0,0,4
18,1,1,1,9.962593483679607,28,1,1,0,1,0,0,4
17,1,2,1,11.59072738299962,15,0,0,0,0,0,1,4
18,0,0,2,5.733211625740459,5,0,1,0,0,0,1,3
16,1,1,2,7.339156636339905,27,0,2,1,0,0,0,4
16,1,0,1,1.6779592125781861,20,0,2,0,0,0,0,4
18,1,0,2,1.0455274454441144,16,0,1,1,1,0,0,4
18,0,2,2,5.069142593460326,8,0,3,0,0,0,0,3
15,0,1,2,1.4849371866109151,18,1,3,1,1,0,0,4
16,1,0,3,2.075494172694814,17,0,3,0,0,0,0,4
16,1,3,1,16.25856810787874,24,1,2,1,0,0,0,4
18,1,0,3,0.77747394,22,0,2,0,0,1,0,4
17,1,0,2,13.178855878694854,4,1,2,0,0,0,0,1
16,1,0,2,5.451154976,27,0,2,0,0,0,0,4
17,0,2,2,17.430913614162527,5,0,0,0,0,0,0,3
18,1,2,2,9.699845692,11,0,3,1,0,0,1,2
18,0,0,1,6.111529186556515,10,0,2,0,0,0,0,4
15,1,1,2,10.352778713788691,15,1,1,1,0,0,0,3
16,0,0,2,7.639160380905377,19,0,1,0,0,0,1,4
17,1,2,2,11.286021293396605,16,0,1,1,0,1,0,4
15,0,0,1,2.2906573665269647,19,1,4,0,0,0,0,4
16,1,0,3,19.939810056251023,8,0,1,0,1,0,1,3
15,0,3,2,8.511117553934351,0,1,3,0,1,0,0,0
18,0,0,0,6.964612794147373,25,0,2,1,1,0,1,4
16,0,0,2,14.204196966325298,2,1,3,0,1,0,0,0
15,0,1,2,7.27798813,20,0,2,0,0,0,0,4
15,0,3,2,16.66548610057515,22,1,4,0,0,0,0,4
17,0,0,2,9.085414487208505,8,0,1,0,1,1,0,2
15,1,0,3,14.391168265308698,21,0,2,0,0,1,1,4
16,0,0,1,2.149064328837731,18,0,1,0,0,0,0,4
16,1,1,2,16.922383711102235,12,0,2,1,1,0,0,2
17,1,0,3,14.714359735562198,22,0,2,1,0,1,0,4
16,1,1,3,4.234335569239313,13,0,3,1,0,0,0,3
18,1,3,2,2.905720194915733,19,0,2,0,0,0,0,4
16,1,0,3,6.325846974512488,18,1,0,0,0,1,0,4
16,0,0,0,19.521411720638085,29,0,3,1,1,0,0,4
15,0,0,3,5.136631491341173,22,1,2,0,0,0,1,4
15,0,0,1,9.122544178932666,26,0,1,0,1,1,0,4
16,1,2,1,0.6004045143467263,26,0,4,1,1,1,0,4
17,0,0,1,7.944550591324651,6,1,4,0,0,0,0,1
15,0,0,2,11.426400308662055,3,1,3,0,0,0,0,1
17,0,1,1,19.062492250159302,11,0,3,0,0,0,0,3
16,0,0,1,10.334720898801288,22,0,0,0,1,0,0,4
16,0,1,1,16.382146523553757,26,0,4,0,0,0,0,4
18,1,0,1,10.94255285137801,13,0,2,0,1,0,0,4
15,0,2,2,0.815700269,1,0,1,0,0,1,1,2
16,1,3,2,6.300165503795481,0,0,3,1,0,1,0,1
18,1,1,1,11.510990156622064,27,0,1,0,1,0,0,4
15,1,3,2,19.011879318622487,17,0,2,1,0,0,0,3
16,1,0,3,17.182607195024666,19,1,1,0,0,0,0,4
16,1,0,2,4.567112283576953,7,1,2,1,0,1,0,2
15,0,1,1,4.4021966,2,0,2,1,1,0,1,1
15,0,1,2,4.023459342278015,25,0,2,1,1,1,0,4
15,0,0,1,18.449977926050064,5,0,0,1,1,0,1,3
16,1,0,1,17.053323062034412,21,1,2,0,0,0,0,4
16,0,0,1,15.497668645058976,12,0,2,0,0,1,0,3
18,0,0,3,7.854702284484551,8,0,1,0,0,0,0,3
17,1,0,1,10.087614085975336,8,0,4,0,0,0,1,2
15,1,2,0,9.286634895903056,19,0,2,0,0,0,0,4
16,1,0,1,5.067962151187453,8,0,3,0,0,1,1,3
16,1,0,3,10.100560922975339,14,1,1,0,0,0,0,4
15,0,1,2,0.6099309570550893,12,0,2,1,1,0,0,4
17,1,1,1,2.6362074699491833,21,0,1,1,1,0,0,4
15,1,2,2,17.73179192337893,15,0,2,0,1,0,0,3
17,0,1,2,15.033595340628466,1,0,1,0,0,0,0,2
16,0,0,2,8.457368181181742,25,0,2,1,0,0,0,4
17,1,2,1,10.343007245677544,13,0,2,0,0,1,1,4
18,0,1,3,7.399977719199549,26,0,1,0,0,0,0,4
16,1,0,1,14.81559734321345,5,1,3,0,0,0,1,1
18,1,1,2,15.683743584641592,1,1,4,0,1,0,0,0
15,0,3,0,15.265703804063183,7,0,1,0,0,0,0,2
15,0,0,1,14.452234496688991,3,1,3,1,0,0,0,0
15,1,0,1,4.090086773855917,20,1,3,0,0,0,0,4
17,1,0,2,6.759399584809575,23,0,2,0,0,1,0,4
16,1,0,0,9.3969087,13,0,3,1,0,0,1,3
15,0,0,2,6.615859828553113,10,0,4,1,0,0,0,2
15,1,1,1,15.09880400316658,23,0,2,0,0,0,1,4
16,1,0,2,6.587070484999094,27,1,3,1,0,0,1,4
15,1,3,3,2.764641735706743,13,0,3,1,0,0,0,4
18,1,2,2,7.980809040966081,11,0,2,1,0,1,0,3
16,1,1,2,19.598288655647607,15,0,2,1,0,0,0,3
16,0,2,2,4.517628258671518,5,0,4,1,0,0,0,2
16,1,0,1,12.24317317886458,19,0,3,0,1,0,0,4
18,1,0,3,8.659460996794126,0,0,1,1,0,0,0,2
16,1,1,1,1.4204913529865326,11,0,1,1,0,1,0,3
18,1,2,2,9.75753212,6,1,4,0,1,0,0,1
16,0,2,2,14.043286572966249,7,1,0,0,0,0,0,2
17,0,0,1,10.264399516556376,8,1,3,1,1,0,0,1
15,0,3,1,17.442121274931623,1,1,1,1,1,0,0,0
17,1,0,2,5.778740333151653,16,1,0,0,0,0,1,4
15,1,2,3,1.7249834260792984,19,0,0,0,1,0,0,4
18,0,3,3,18.73131223316012,12,0,2,1,0,0,0,3
17,0,0,2,7.563926991,4,0,0,0,0,0,1,4
16,0,2,2,11.528111029072667,9,0,2,0,1,0,0,3
15,1,0,3,15.840062522603919,11,0,3,0,1,0,0,2
15,1,0,0,6.486273277511612,16,1,2,0,0,1,0,3
17,0,1,1,14.323290763552222,20,0,3,1,0,0,1,4
18,0,1,2,2.7083769963565607,5,0,2,0,0,0,1,3
17,0,3,3,5.825874944110105,2,0,2,0,0,0,0,2
18,1,1,3,2.894212722730398,27,0,2,0,0,1,0,4
18,1,0,2,16.224611168027156,14,1,2,0,1,0,0,3
15,1,2,0,4.452984704535707,6,0,4,1,0,0,0,2
17,0,3,2,14.348071108104206,29,0,3,0,0,0,0,4
17,0,0,1,18.865967944913052,5,0,2,0,0,0,0,2
18,1,3,1,10.55544418137754,3,1,3,0,0,0,0,1
17,0,0,2,10.800583845213755,18,0,2,0,0,0,0,4
16,1,2,0,9.220671362,4,0,1,1,0,0,0,2
16,0,0,3,6.517802867872855,2,1,2,0,1,0,0,1
17,0,0,2,9.513100618498342,25,0,3,1,0,0,0,4
17,0,0,2,12.056150645335189,24,0,2,0,0,0,1,4
18,0,1,0,19.719831443413188,8,0,3,0,1,0,0,2
16,1,0,1,18.755291186364484,5,1,2,1,0,0,0,1
16,0,0,0,17.243059165862434,12,0,2,1,0,0,0,3
15,1,1,4,17.782610714097167,26,0,4,1,1,1,0,4
18,1,3,3,9.356983666,21,0,2,0,0,0,0,4
15,1,0,2,13.148886543549295,27,0,3,0,0,0,0,4
16,0,0,1,17.901334458724282,29,0,3,1,1,1,0,4
18,1,0,3,7.859015299827061,19,0,4,0,1,1,0,4
17,1,0,1,19.235249566909374,3,0,0,1,0,0,0,2
18,1,2,1,8.315721241,1,0,1,1,0,1,1,1
17,0,2,2,12.021653307864312,25,0,3,1,0,0,0,4
17,0,1,3,14.196094265447439,3,0,2,1,0,0,0,2
18,1,0,0,19.011840261518767,7,0,2,0,0,0,0,2
17,0,2,1,4.8923254810453205,12,0,1,1,1,0,0,4
15,1,1,3,14.922619564772845,9,0,1,0,0,0,1,3
16,1,2,1,10.416311722881645,17,1,2,0,0,0,0,4
17,0,1,1,5.371142812412821,8,0,1,0,0,0,0,3
15,1,2,2,15.532136795927812,29,0,1,0,1,0,0,4
17,0,1,3,11.04444560347693,0,0,0,1,0,1,1,2
16,0,0,2,13.219476412993515,12,0,1,1,0,0,0,4
15,1,3,4,6.458021372,17,1,3,0,1,0,0,4
16,0,1,2,9.625479037,14,0,3,0,0,0,0,4
16,0,1,0,12.34708501976134,1,0,0,1,0,0,1,2
15,1,0,4,8.098216285,10,0,1,1,0,0,0,4
15,1,1,2,3.9674507969540262,28,0,2,1,1,0,0,4
15,0,1,1,19.23280984630608,13,0,2,1,1,0,0,2
18,0,0,2,10.229350800852348,21,0,3,1,0,1,0,4
15,1,0,1,14.67840740575401,14,1,3,0,0,0,0,3
15,0,1,0,8.220943871121163,13,1,3,1,0,0,0,3
15,0,2,0,7.102635280514327,15,0,2,1,0,0,0,4
15,0,1,2,8.143285969,22,0,2,1,1,0,1,4
17,0,0,3,8.183932875712996,28,1,3,0,0,0,0,4
18,0,1,2,10.883602318839072,14,0,0,1,1,0,0,4
16,0,0,4,10.869397399627264,18,0,0,0,0,0,0,4
15,0,0,1,9.943076317657432,26,1,0,0,1,1,0,4
17,1,0,1,2.695715698348762,8,0,2,1,1,0,0,2
17,1,0,1,9.921509570010622,4,0,1,0,0,0,0,3
17,1,0,1,3.3820780084130297,4,0,1,0,0,1,0,3
16,1,0,1,2.5227157259153032,10,0,3,1,0,0,0,3
15,1,0,2,18.652914346823355,27,1,4,1,1,1,1,4
18,0,0,3,12.099000262954085,19,0,1,1,0,1,0,4
18,0,1,4,13.189801162491685,24,1,2,0,1,1,0,4
17,0,0,1,8.035873406667275,23,0,1,1,0,0,0,4
16,0,0,3,18.179617838297283,27,0,4,0,0,0,0,4
16,1,2,1,12.75860979159331,3,0,1,1,0,0,1,1
16,0,0,1,15.38339739047175,19,0,3,0,1,0,0,4
18,0,1,3,7.371249380554277,17,0,1,1,0,0,0,4
17,1,0,2,19.20023761638251,24,0,3,0,0,0,0,4
15,0,0,1,16.4092258,2,1,1,1,1,0,0,1
18,0,1,2,17.078969260290872,3,1,1,0,1,0,0,0
17,1,1,1,3.4438853485150855,13,0,1,1,1,1,0,3
17,0,2,2,5.419264157,6,0,1,0,0,0,0,2
15,0,1,2,5.712531993671542,25,1,3,1,0,0,0,4
15,0,3,4,5.418184464937424,7,0,3,0,0,0,0,2
15,0,0,0,17.10816324208576,23,0,2,0,1,0,0,4
16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0,4
15,1,0,2,1.521999779615486,19,0,2,1,0,0,0,4
17,1,0,2,5.478297412598074,14,0,4,0,1,0,0,3
15,1,1,1,3.997459492988873,6,0,1,0,0,1,0,4
17,1,1,2,4.637192277656967,25,0,4,1,0,1,0,4
18,1,0,3,15.95886379,16,0,0,1,0,0,1,4
16,1,3,3,11.262531877840939,21,0,2,0,0,0,0,4
18,0,2,3,0.11541322585935987,21,1,2,1,0,0,0,4
18,1,0,3,8.586455314083905,21,0,2,1,1,0,0,4
17,1,0,2,8.157698537007178,11,0,2,0,1,0,1,3
18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0,4
17,0,0,1,13.522835772029143,23,1,4,1,0,0,0,4
15,1,0,1,14.04194376758982,13,1,4,1,0,0,0,2
15,0,1,1,14.417864381041953,14,1,4,1,1,0,0,2
17,1,0,2,14.56941891117184,14,0,4,0,0,1,0,3
15,0,0,1,0.001056539,4,1,3,0,1,0,0,2
16,1,3,4,19.078416076934445,15,0,4,0,1,0,0,3
18,0,1,1,16.28417534109326,4,0,3,1,0,0,0,0
16,0,3,0,18.079633931785708,1,0,2,0,0,1,0,1
18,1,0,2,0.3128659061486827,19,0,3,0,0,0,0,4
15,1,0,0,18.677175915714788,27,1,4,0,0,0,0,4
16,1,1,1,16.195770573762093,24,0,3,0,0,0,0,4
15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,3
18,1,0,2,1.8657476944393703,21,0,0,0,0,0,1,4
17,0,1,2,14.775560578371953,26,0,3,1,0,1,0,4
17,1,1,2,19.19833379284182,8,0,4,0,0,0,0,2
16,1,0,2,13.570946828363212,3,0,2,0,0,0,0,2
15,0,0,2,11.411228092492129,14,0,1,0,0,0,0,4
15,0,0,1,18.91259355497994,10,0,2,0,1,1,0,2
16,1,0,1,8.858742435,0,1,2,0,1,1,0,0
17,0,0,2,11.985871326209574,17,1,2,0,0,0,0,4
18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,4
16,1,0,0,18.656924427205983,0,1,4,1,0,0,1,0
18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0,4
17,0,1,2,10.022394016506963,24,1,2,0,0,0,0,4
15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,3
17,1,0,1,15.838130768444739,25,1,2,0,0,0,0,4
16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,4
15,0,0,3,18.17835488242908,21,1,2,0,1,0,0,4
16,1,0,2,18.839828937677435,17,0,3,0,0,1,0,3
16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0,4
17,0,2,2,8.047410790827488,8,0,4,1,1,0,0,1
16,0,1,4,0.46918043442308877,11,0,2,0,0,0,0,4
17,1,1,4,6.588333147488859,18,1,1,0,0,0,0,4
15,0,0,1,10.737364359412043,24,0,0,0,1,0,0,4
17,0,3,3,18.215898610198977,17,0,3,0,1,0,0,4
15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,4
17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0,3
18,0,0,2,1.860607494817914,26,0,2,1,0,0,0,4
18,1,2,2,11.785346775133341,1,0,4,0,1,0,0,0
16,1,3,3,10.642359449175654,6,0,4,1,1,0,0,1
17,1,0,0,5.327552828600477,26,1,1,0,1,0,0,4
17,1,2,2,17.989061691076703,9,1,3,1,1,0,0,0
15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,2
16,0,0,3,8.052228766803253,24,0,1,1,1,1,0,4
17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,1
16,1,0,1,7.678977885259453,27,0,1,0,0,0,0,4
18,0,3,2,14.736336636594004,4,1,1,1,0,0,0,1
17,1,0,1,9.518844350954483,14,0,3,1,1,0,0,3
17,0,2,4,2.4516631301436598,19,0,2,1,0,0,1,4
16,1,0,3,18.55868402474043,27,0,2,0,1,0,0,4
17,0,2,1,9.081931867550733,19,0,2,0,0,0,0,4
16,1,0,1,14.689740806448073,14,1,0,1,0,0,0,3
17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,3
15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1,4
16,1,2,1,2.010607173836718,25,0,2,1,1,0,0,4
17,0,2,2,9.924389589798487,28,1,4,0,0,0,0,4
18,0,0,2,13.799287142527248,25,0,2,0,0,1,0,4
17,0,1,2,6.694706531585581,13,0,3,0,0,0,0,4
18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,4
18,0,0,1,13.97271178863912,25,0,3,1,0,0,0,4
15,1,1,3,14.078718146556618,9,1,3,1,0,0,0,1
16,1,0,3,9.850437080410169,16,0,1,1,0,0,0,4
17,0,1,2,18.29772300243008,20,1,3,0,0,1,0,4
15,1,3,0,9.783930359612311,13,0,0,0,0,0,1,4
17,0,0,1,9.005303869932764,1,1,4,0,1,1,0,0
18,1,1,2,3.9876163802125397,15,1,2,0,1,1,0,4
16,1,0,1,6.153101747,12,0,3,0,0,0,0,4
17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,4
17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,2
18,0,3,0,4.970714878541857,6,0,4,0,0,0,0,2
17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,4
17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,3
18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,4
15,0,0,2,4.8439178402628436,21,0,2,0,1,0,0,4
18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,2
15,0,1,1,15.497168043639117,21,0,2,0,0,1,0,4
16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,4
15,0,0,2,9.075075205,6,1,2,0,0,1,0,2
15,1,0,4,10.138602321543889,15,0,1,1,0,0,0,4
16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,4
15,1,1,0,12.665669646659909,26,1,1,0,1,1,0,4
18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,4
15,1,0,1,0.895028679,28,0,3,1,0,0,0,4
16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,4
18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0,4
16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0,2
16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,3
17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,2
17,1,0,1,10.437689238549567,6,0,2,0,1,0,0,2
16,1,2,2,13.274089578525121,27,1,1,0,1,0,0,4
16,0,1,1,7.622010272236281,18,1,3,0,0,0,0,4
16,0,0,1,14.389404626267623,19,0,4,1,1,0,0,4
17,0,1,2,6.7233067715915995,11,0,0,1,1,0,1,3
17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,3
15,1,2,3,10.823761117140487,7,0,2,0,0,0,0,3
15,1,2,1,0.47432720611581214,6,0,1,0,1,0,0,4
16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,2
18,0,0,1,8.359390871730541,24,0,3,0,0,0,0,4
18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,2
17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,4
17,0,0,3,1.762531390011155,12,1,2,0,1,0,0,3
17,0,1,3,16.926360255617475,6,0,2,1,1,0,0,1
16,0,1,1,14.64601541216362,7,0,3,1,0,0,0,2
18,0,0,2,12.218930514053064,21,0,0,0,0,0,0,4
15,0,0,3,16.405859212183547,16,1,2,0,1,0,0,3
16,1,0,3,8.082196954859143,16,0,2,0,0,0,0,4
15,0,0,0,4.430021017077054,15,0,2,0,1,0,0,4
15,0,2,1,10.240467782175187,21,0,2,1,0,0,1,4
16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,2
15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,4
18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,3
15,0,0,0,18.974098364783615,16,0,4,1,1,0,0,3
18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,4
18,0,0,1,17.514340731178788,17,0,1,1,1,0,0,4
18,0,1,0,16.028336218172544,23,0,4,1,0,0,0,4
17,0,1,1,18.868562145305706,27,1,3,1,0,0,0,4
15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,4
16,1,1,3,5.302465229,27,0,0,0,1,0,0,4
16,1,2,2,9.901118913091697,9,0,3,0,0,0,0,3
15,1,0,2,16.930689862468103,1,1,1,1,1,0,0,0
17,1,0,4,10.10331423045465,1,0,3,1,1,0,0,0
17,0,2,1,14.960694786831773,26,0,4,1,0,1,1,4
18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1,4
15,0,2,1,5.048276259531203,15,0,1,0,1,0,0,4
15,0,1,1,14.635521900753448,6,0,3,0,1,1,0,1
16,1,2,1,3.294680177754481,20,0,2,1,0,0,0,4
15,1,0,3,7.027118693098535,20,1,2,1,1,0,0,4
17,0,2,2,5.2973251562714285,23,1,2,0,0,1,0,4
15,1,3,2,6.997233884449569,11,1,3,0,0,1,0,2
16,1,1,3,14.166480981559406,27,0,2,0,0,0,0,4
18,0,0,0,7.356943623,22,1,4,0,0,0,0,4
16,0,0,1,11.105266452158805,27,0,3,0,1,0,0,4
16,1,0,2,1.998637541088193,13,0,1,1,0,0,0,4
18,1,0,2,16.100353864692558,24,1,3,0,0,1,0,4
16,0,0,0,7.397772512962497,3,0,1,1,0,0,0,2
16,0,1,2,12.97068318066685,25,0,3,1,1,1,0,4
15,0,1,2,14.507792033236653,3,0,1,1,1,0,0,0
15,1,0,2,4.1932184422340075,17,0,2,1,0,0,0,4
18,0,1,2,17.693499699066997,2,1,3,0,1,0,1,1
15,0,0,1,12.324485032139059,0,0,1,1,0,0,0,1
15,1,0,0,8.574502835,16,0,3,0,0,0,0,4
16,1,0,2,3.646703671564391,6,0,3,1,1,1,0,1
17,1,1,1,18.846018758024133,29,1,2,0,1,0,0,4
15,1,0,3,15.101364082632502,15,0,2,1,1,0,1,2
17,1,0,2,4.1604912546649775,29,0,4,0,0,1,0,4
15,0,0,1,6.754215494,4,1,1,0,0,1,1,2
15,0,2,2,16.193485161761465,18,0,3,0,0,1,0,4
18,1,0,2,13.91355326430678,6,0,3,1,0,0,0,2
18,1,1,1,15.315685854314488,13,1,4,0,0,0,0,2
18,1,1,3,8.824022044258648,1,0,3,0,0,0,1,1
17,1,2,3,14.329525252843338,2,1,2,1,0,0,1,0
16,1,3,2,7.7298744572782745,16,0,4,0,0,1,0,4
15,0,0,0,4.225258338763929,15,1,3,0,0,0,0,4
15,0,0,2,12.6535407,7,1,3,0,1,0,0,1
15,0,2,2,19.520278511975885,17,0,0,0,0,0,0,4
17,0,0,1,6.212019427906592,14,0,2,1,1,1,0,4
18,1,1,1,9.219391844250794,6,1,3,0,0,1,0,1
16,0,1,3,13.480027421397072,26,0,2,1,0,0,0,4
17,1,1,0,10.830125642449758,8,0,2,0,0,0,0,3
18,1,3,2,16.868555914180984,5,0,1,1,0,0,0,2
17,1,3,2,15.234854129390317,17,1,2,1,0,0,0,3
