StudentID,Age,Gender,Major,GPA,ActualYearOfStudy,PredictedYearOfStudy,IsCorrect,TopScore
1986,25,Male,Business,3.75,3,2,false,0.2253
1987,19,Non-Binary,Biology,3.4,2,5,false,0.2313
1988,27,Male,Engineering,2.94,5,4,false,0.2528
1989,19,Female,Business,4,4,5,false,0.2159
1990,27,Male,Education,3.47,2,2,true,0.2283
1991,23,Male,Computer Science,3.84,1,1,true,0.2229
1992,25,Female,Data Science,3.58,2,1,false,0.2201
1993,28,Non-Binary,Biology,3.07,5,2,false,0.236
1994,22,Male,Data Science,3.97,1,4,false,0.2195
1995,26,Male,Economics,2.83,4,4,true,0.2219
1996,24,Female,Data Science,3.49,3,1,false,0.2219
1997,19,Female,Biology,3.01,4,5,false,0.2213
1998,24,Male,Law,2.92,4,1,false,0.2483
1999,19,Non-Binary,Economics,3.18,4,5,false,0.2194
2000,27,Male,Engineering,2.39,5,4,false,0.2522
